route_long_name,route_short_name,agency_id,route_desc,route_type,route_id
Kempegowda Bus Station → Annapoorneshwarinagara (KBS-ANPS),252-RA,BMTC,"Via Jalahalli Cross, Peenya 2nd stage, Yeshawanthapura Bus Station",3,5193
Kempegowda Bus Station → Anugraha Badavane (Bilekahalli) (KBS-AGL),25-B,BMTC,"Via Jayanagara 4th Block, Mahadeshwara Nagara, Lalbagh Main Gate",3,12904
Kempegowda Bus Station → Aralimaradapalya (KBS-AMP),242-Y,BMTC,"Via Tavarekere, Sunkadakatte",3,5314
Kempegowda Bus Station → Are Bannimangala (KBS-ABML),289-CB,BMTC,"Via Bagalur, Hebbala, RM Guttahalli, Yelahanka Santhe Circle",3,9286
Kempegowda Bus Station → Army Public School Kamaraja Road (KBS-ARMY),ARMY-SBS-KBS,BMTC,Via Shivajinagara Bus Station,3,13611
Kempegowda Bus Station → Ashraya Badavane (KBS-ABVN),241-CN,BMTC,"Via Gollarahatti, 1st Cross Magadi Road",3,3406
Kempegowda Bus Station → Attibele Bus Stand (FLY KBS-ATB),V-360B,BMTC,"Via Electronic City, Chandapura, Madivala, Bommanahalli",3,12305
Kempegowda Bus Station → Attibele Bus Stand (KBS-ATB),360-K,BMTC,"Via Chandapura, Madivala, Bommanahalli, Lalbagh Main Gate",3,4938
Kempegowda Bus Station → Attibele Bus Stand (KBS-ATB),KBS-3A,BMTC,Via Electronic City,3,1663
Kempegowda Bus Station → Attibele Bus Stand (KBS-ATB),KBS-3A FLY,BMTC,Via Bommanahalli Fly Over,3,1851
Kempegowda Bus Station → Attibele Bus Stand (KBS-ATB),KBS-3F,BMTC,"Via Chandapura, Wilson Garden Police Station, Electronic City",3,4915
Kempegowda Bus Station → Attibele Bus Stand (KBS-ATB),V-360B,BMTC,"Via Electronic City, Chandapura, Madivala, Bommanahalli",3,1857
Kempegowda Bus Station → Avalahalli BDA Layout (KBS-ABDA),215-B,BMTC,"Via Avalahalli, Konanakunte Cross, Banashankari",3,8253
Kempegowda Bus Station → Avalahalli BDA Park Girinagara (KBS-AHBDA),10-J,BMTC,Via Super Talkies (Cottonpet Hospital),3,3838
Kempegowda Bus Station → Avalahalli BDA Park Girinagara (KBS-AHBDAP),36-A,BMTC,"Via Nagendra Block, Ramakrishna Ashrama, KR Market",3,3833
Kempegowda Bus Station → Avalahalli New BDA Layout (KBS-AVLNBDA),36-G,BMTC,"Via KR Market, Ramakrishna Ashrama, Nagendra Block",3,1846
Kempegowda Bus Station → Avasarala Factory Kanakapura Road (KBS-AVS),KBS-5H,BMTC,"Via Banashankari, New Gabbadi",3,9047
Kempegowda Bus Station → Averahalli (KBS-AVH),245-K,BMTC,"Via Sunkadakatte, KHB Colony, Kittanahalli, Kadabagere Cross",3,6620
Kempegowda Bus Station → Ayyappa Nagara Muneshwara Temple Sadaramangala (KBS-AMT),311-E,BMTC,"Via KR Pura Market, Tin Factory, Halasuru",3,7148
Kempegowda Bus Station → BEL Factory (KBS-BELF),276,BMTC,"Via CPRI Quarters, BEL Circle, Malleshwara Circle",3,9320
Kempegowda Bus Station → BEL Layout Dasanapura (KBS-BELT),255-B,BMTC,"Via 8th Mile Dasarahalli, Yeshawanthapura Bus Station, Madanayakanahalli",3,5888
Kempegowda Bus Station → BEML Layout 5th stage (KBS-BEML5),210-WA,BMTC,"Via KR Market, Chikkallasandra Aralimara, Chamarajapet, NR Colony",3,4380
Kempegowda Bus Station → BEML Layout 5th stage (KBS-BEML5),225-C,BMTC,Via BEML Complex,3,2072
Kempegowda Bus Station → BEML Layout 5th stage (KBS-BEML5),225-J,BMTC,"Via Rajarajeshwari nagara Gate, Shanmukha Temple",3,7734
Kempegowda Bus Station → BEML Layout 5th stage (KBS-BEMLL5TS),210-N,BMTC,"Via KR Market, Padmanabha Nagara, NR Colony",3,12288
Kempegowda Bus Station → BHEL Concord Layout (KBS-BHELCLO),225-D,BMTC,Via Halage Vaderahalli,3,2080
Kempegowda Bus Station → BHEL Layout Water Tank (KBS-BHELLOWT),225-CB,BMTC,"Via BEML Complex, Rajarajeshwari nagara Gate",3,2076
Kempegowda Bus Station → BMSIT College Campous Yelahanka (KBS-BMSIT),285-M,BMTC,"Via Rajanukunte, Hebbala",3,1839
Kempegowda Bus Station → BN Bachegowda Badavane (KBS-BNBG),304-R,BMTC,"Via Siddapura, Hope Farm, Marathahalli, Domlur, Medi Mallasandra",3,5388
Kempegowda Bus Station → BSF Yalahanka (KBS-BSFY),291-LA,BMTC,"Via Arebic College, Kogilu, RK Hegde Nagara, Nagavara, Coles Park",3,7048
Kempegowda Bus Station → BUC ADM Block (KBS-BUCADM),238-U,BMTC,Via Nagarabhavi Circle,3,2387
Kempegowda Bus Station → Babusabpalya 302 (KBS-BBP),302-F,BMTC,"Via Cunningham Road, Maruthi School, ITC Factory",3,5337
Kempegowda Bus Station → Babusabpalya 302 (KBS-BBSP),302-A,BMTC,"Via Subbayyanapalya/Ayyappa Temple, Coles Park",3,5186
Kempegowda Bus Station → Bagalur (KBS-BGV),293-S,BMTC,"Via Hosuru Bande, Byrathi Bande, Hennur Cross, Lingarajapura Bridge, Cunningham Road",3,7338
Kempegowda Bus Station → Balagere (KBS-BLG),332-A,BMTC,"Via Domlur, Varthuru, Marathahalli Bridge",3,7157
Kempegowda Bus Station → Banashankari 5th Stage (KBS-BSK5),210-NB,BMTC,"Via NR Colony, Chamarajapet, KR Market, Padmanabha Nagara, Uttarahalli",3,4563
Kempegowda Bus Station → Banashankari Bus Station (KBS-BSK),12,BMTC,"Via South End Circle, Lalbagh Main Gate",3,1702
Kempegowda Bus Station → Bandapura (KBS-BNP),357,BMTC,"Via Bommanahalli, Balageranahalli Cross, Electronic City, Chandapura",3,9097
Kempegowda Bus Station → Bande Bommasandra (KBS-BBS),295-E,BMTC,"Via Bileshivale, Coles Park, Lingarajapura Bridge",3,9032
Kempegowda Bus Station → Bande Kodigehalli palya (KBS-BKHP),281-G,BMTC,"Via Venkatala, Chikkajala, Doddajala, Mylanahalli",3,6661
Kempegowda Bus Station → Bande Kodigehallipalya Cross (KBS-BKH),289-Z,BMTC,"Via Bagalur Colony, Venkatala",3,6832
Kempegowda Bus Station → Bande Maramma Bus Station (KBS-BMBS),238-C,BMTC,"Via 1st Cross Magadi Road, Vijayanagara, Moodalapalya",3,2565
Kempegowda Bus Station → Bande Mutt Badavane Radiant Enclave (KBS-BMBRE),221-G,BMTC,Via Kengeri Bus Station,3,1965
Kempegowda Bus Station → Bangarappa Nagara (KBS-BNGPN),225-G,BMTC,"Via Rajarajeshwari nagara Gate, Devadiga Soudha",3,2086
Kempegowda Bus Station → Bangarappa Nagara (KBS-BRN),43-JA,BMTC,"Via Bank Colony, KR Market",3,10108
Kempegowda Bus Station → Bannerughatta National Park (KBS-BNP),365,BMTC,"Via Lakkasandra, Gottigere, Bilekahalli",3,1667
Kempegowda Bus Station → Bannerughatta National Park (KBS-BNP),C-365,BMTC,"Via Bilekahalli, Shanthinagara Bus Station, Gottigere",3,11611
Kempegowda Bus Station → Bannerughatta National Park (KBS-BNP),V-365,BMTC,"Via Shanthinagara Bus Station, Gottigere, Bilekahalli, Bannerughatta Circle",3,3616
Kempegowda Bus Station → Basavanagara (KBS-BSN),333-C,BMTC,"Via NAL/Manipal Hospital, Domlur",3,1679
Kempegowda Bus Station → Basavanapura Church (KBS-BSPC),365-R,BMTC,"Via Gottigere, Lakkasandra, Bilekahalli",3,3545
Kempegowda Bus Station → Basaveshwaranagara New Bus Stand (KBS-BSN),88,BMTC,"Via Sujatha Talkies, Dasarahalli Kere",3,6582
Kempegowda Bus Station → Basaveshwaranagara New Bus Stand (KBS-BSN),88-B,BMTC,"Via Havanur Circle, Rajajinagara Entrance",3,7899
Kempegowda Bus Station → Beerasandra Chapradakallu (KBS-BCK),298-MF,BMTC,"Via Devanahalli Old Bus Stand, Yelahanka Santhe Circle, RM Guttahalli, Hebbala, Bommawara Gate",3,9626
Kempegowda Bus Station → Beguru (KBS-BGR),289-M,BMTC,"Via RM Guttahalli, Sathanur, Venkatala",3,6922
Kempegowda Bus Station → Beguru (KBS-BGR),343-E,BMTC,Via Bommanahalli,3,1717
Kempegowda Bus Station → Beguru Lake (KBS-BGRL),343-B,BMTC,"Via Bommanahalli, Madivala, Wilson Garden Police Station",3,6201
Kempegowda Bus Station → Bellikere (KBS-BLK),329-H,BMTC,"Via Madhura Nagara Hostel, Richmond Circle, HAL Main Gate, Varthur Kodi",3,7073
Kempegowda Bus Station → Bengaluru Central Jail (KBS-BCJ),347-F,BMTC,"Via Bommanahalli, Hosa Road, Wilson Garden Police Station",3,6514
Kempegowda Bus Station → Bettahalli (KBS-BTH),245-Q,BMTC,"Via Gollarahatti, Kadabagere Cross, Sunkadakatte",3,6650
Kempegowda Bus Station → Bettahalli (KBS-VDH-BTH),245-Q,BMTC,"Via Gollarahatti, Kadabagere Cross, Sunkadakatte",3,12479
Kempegowda Bus Station → Bettanapalya (KBS-BTPL),230-B,BMTC,"Via Nayandahalli, Anchepalya, Kengeri Bus Station",3,7559
Kempegowda Bus Station → Bettenahalli (KBS-BTN),285-KA,BMTC,"Via Maragondanahalli, Kempegowda Bus Station, Sadenahalli, Hebbala, Rajanukunte",3,12603
Kempegowda Bus Station → Bhavani Nagara 2nd Stage (KBS-BVN2),243-J,BMTC,"Via Kottigepalya, Muddinapalya",3,5394
Kempegowda Bus Station → Bhuvaneshwari Nagara (KBS-BVN),45-B,BMTC,"Via Bank Colony, KR Market, Kathriguppe",3,5847
Kempegowda Bus Station → Bidadi (KBS-BDD),226-N,BMTC,Via Kengeri Bus Station,3,1920
Kempegowda Bus Station → Bilavaradahalli (KBS-BVH),365-D,BMTC,Via Basavanapura Gate,3,1983
Kempegowda Bus Station → Bommasandra Village (KBS-BMSV),355,BMTC,"Via Shanthinagara Bus Station, Hebbagodi",3,13117
Kempegowda Bus Station → Brahma Devara Gudda (KBS-BDG),241-D,BMTC,"Via 1st Cross Magadi Road, Sunkadakatte",3,9939
Kempegowda Bus Station → Brundavana Nagara (KBS-BRDVN),49,BMTC,"Via KR Market, Chamarajapet",3,7695
Kempegowda Bus Station → Budigere (KBS-BDG),316-B,BMTC,"Via Budigere Cross, Halasuru, KR Pura Market",3,5343
Kempegowda Bus Station → Byatarayana Doddy (KBS-BTD),365-E,BMTC,Via Basavanapura Gate,3,8178
Kempegowda Bus Station → Byatarayana Doddy (KBS-BTRD),365-E,BMTC,Via Basavanapura Gate,3,9549
Kempegowda Bus Station → Bychapura (KBS-BCP),298-B,BMTC,"Via Yelahanka Santhe Circle, Devanahalli Old Bus Stand, Hebbala",3,13131
Kempegowda Bus Station → Bychapura (KBS-BHP),298-B,BMTC,"Via Yelahanka Santhe Circle, Devanahalli Old Bus Stand, Hebbala",3,9472
Kempegowda Bus Station → Byramangala (KBS-BRM),226-SB,BMTC,"Via Kadumane Hotel, Anchipura",3,2272
Kempegowda Bus Station → Byranayakanahalli (KBS-BNH),258-SD,BMTC,KBS-BNH,3,6448
Kempegowda Bus Station → Byrasandra New Bus Stand (KBS-BRS),22,BMTC,"Via Maharani College, Ashoka Pillar, Lalbagh Main Gate",3,10468
Kempegowda Bus Station → CK Palya (KBS-CKB),365-K,BMTC,"Via Bilekahalli, Lakkasandra",3,3541
Kempegowda Bus Station → CK Palya (KBS-CKP),369-J,BMTC,"Via Shanthinagara Bus Station, Apollo Hospital, Chikka Kammanahalli",3,8203
Kempegowda Bus Station → CV Raman Nagara (KBS-CVRN),314-B,BMTC,"Via Thippasandra, Halasuru",3,7368
Kempegowda Bus Station → Cauvery Bhavana (KBS-CVB),KBS-CVB,BMTC,Via Maharani College,3,2028
Kempegowda Bus Station → Cauvery Nagara (KBS-CVN),89-A,BMTC,"Via Harishchandra Ghat, Modi Hospital",3,9358
Kempegowda Bus Station → Cauvery Nagara (KBS-CVN),89-C,BMTC,"Via Harishchandra Ghat, Central",3,1657
Kempegowda Bus Station → Cauvery Nagara (KBS-CVN),89-CKBS-VSD-CVN,BMTC,"Via Harishchandra Ghat, Shankar Mutt",3,9155
Kempegowda Bus Station → Cauvery Nagara (KBS-CVN),89-E,BMTC,Via Sujatha Talkies,3,9141
Kempegowda Bus Station → Chandapura (KBS-CDP),V-356,BMTC,"Via Bommanahalli, Electronic City",3,3897
Kempegowda Bus Station → Chandapura (KBS-CNP),356,BMTC,"Via Electronic City, Madivala, Shanthinagara Bus Station",3,9664
Kempegowda Bus Station → Chandapura (KBS-CPR),KBS-3C,BMTC,Via Electronic City,3,1675
Kempegowda Bus Station → Chandra Layout (KBS-CLO),238-U,BMTC,Via Nagarabhavi Circle,3,11222
Kempegowda Bus Station → Chandra Layout (KBS-CLO),61-A,BMTC,Via Sujatha Talkies,3,2239
Kempegowda Bus Station → Chandra Layout 1st Stage (KBS-CLO1),61-J,BMTC,"Via 6th Block Rajajinagara, Vijayanagara Garage",3,6819
Kempegowda Bus Station → Chandra Nagara (KBS-CDRN),210-X,BMTC,"Via ISRO Layout, Yarab Nagara, MM Industries, KR Market",3,4351
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),45-E,BMTC,"Via KR Market, Bank Colony",3,4329
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),45-EA,BMTC,"Via Hanumanthanagara Ward Office, Corporation, Vivekananda Nagara",3,7232
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),45-F,BMTC,"Via KR Market, Ramakrishna Ashrama",3,4335
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),45-G,BMTC,"Via Chamarajapet, Rayan Circle, Seetha Circle",3,4190
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),45-J,BMTC,"Via Chamarajapet, Bank Colony, KR Market",3,10994
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),V-45F,BMTC,"Via Seetha Circle, Kathriguppe, Chamarajapet, KR Market",3,3949
Kempegowda Bus Station → Channammanakere Achukattu (KBS-CKA),V-45G,BMTC,Via Super Talkies (Cottonpet Hospital),3,12233
Kempegowda Bus Station → Channasandra (KBS-CNS),305-D,BMTC,"Via Hoodi, Garudacharpalya",3,2162
Kempegowda Bus Station → Channegowdana Doddy (KBS-CGD),226-A,BMTC,"Via Manchanayakanahalli Gate, Kengeri Bus Station",3,2110
Kempegowda Bus Station → Cheemasandra (KBS-CMS),316-F,BMTC,"Via KR Pura Market, Halasuru",3,5893
Kempegowda Bus Station → Chikka Banavara (KBS-CKB),250-A,BMTC,"Via Jalahalli Cross, Bagalagunte, Yeshawanthapura Bus Station",3,2891
Kempegowda Bus Station → Chikka Banavara (KBS-CKB),250-P,BMTC,"Via Malleshwara Circle, Goraguntepalya, Navarang Theatre",3,4484
Kempegowda Bus Station → Chikka Banavara (KBS-CKB),271-PA,BMTC,"Via Malleshwara Circle, Kammagondanahalli Bridge, Mathikere",3,9137
Kempegowda Bus Station → Chikka Beguru (KBS-CKBR),347-C,BMTC,"Via Madivala Masidi, Bommanahalli, Hosa Road, Wilson Garden Police Station",3,6577
Kempegowda Bus Station → Chikka Kammanahalli (KBS-CKH),369-G,BMTC,Via Bilekahalli,3,1981
Kempegowda Bus Station → Chikka Thirupathi (KBS-CKTP),304-Z,BMTC,"Via Hoodi, Dodda Dunnasandra Cross, Channasandra, Halasuru",3,4321
Kempegowda Bus Station → Chikkaballapura (KBS-CBP),V-298MN,BMTC,Via Yelahanka Old Town,3,11240
Kempegowda Bus Station → Chikkallasandra (KBS-CKLS),210-KA,BMTC,"Via NR Colony, Chamarajapet, KR Market",3,4361
Kempegowda Bus Station → Chikkallasandra (KBS-CKLS),210-P,BMTC,"Via KR Market, NR Colony, Thyagaraja Nagara",3,3802
Kempegowda Bus Station → Chikkamaranahalli (KBS-CKMH),258-VB,BMTC,"Via Nelamangala Bus Station, Malleshwara Circle",3,3631
Kempegowda Bus Station → Chikkegowdanapalya (KBS-CGP),225-AB,BMTC,Via BEML Layout 5th stage,3,2068
Kempegowda Bus Station → Chinnaiahnapalya (KBS-CNP),372-E,BMTC,"Via Bannerughatta Circle, Jigani Bus Stand",3,9531
Kempegowda Bus Station → Chowdeshwarinagara JP Park (KBS-CJP),99-B,BMTC,"Via Yeshawanthapura Circle, Mathikere",3,8989
Kempegowda Bus Station → Christal House Learning School (KBS-CHLS),280,BMTC,"Via Kempegowda Bus Station, Mekhri Circle, Kogilu, Bellahalli",3,9447
Kempegowda Bus Station → City Engineering College Vasantha Vallabha Nagara (KBS-CECV),210-E,BMTC,"Via Uttarahalli, Banashankari, KR Market, Mahila Seva Samaja, South End Circle",3,4454
Kempegowda Bus Station → Coffee Board Layout (KBS-CBL),287-G,BMTC,Via Hebbala,3,8422
Kempegowda Bus Station → Dabaspete (KBS-DBSPT),258-DN,BMTC,Via Nelamangala Bus Station,3,3514
Kempegowda Bus Station → Darshan Farm (KBS DRF),225-CC,BMTC,Via Rajarajeshwari nagara Gate,3,2212
Kempegowda Bus Station → Dasanapura (KBS-DSP),360-Q,BMTC,"Via Chandapura, Attibele, Lalbagh Main Gate, Bommanahalli",3,9936
Kempegowda Bus Station → Dasanayakanahalli (KBS-DKH),293-H,BMTC,"Via Cunningham Road, Lingarajapura Bridge, Byrathi Bande, Coles Park, Bagalur, Marenahalli",3,9392
Kempegowda Bus Station → Deepanjalinagara (KBS-DPJN),222-A,BMTC,Via Kengeri Bus Station,3,11229
Kempegowda Bus Station → Deepanjalinagara (KBS-DPJN),238-U,BMTC,Via Nagarabhavi Circle,3,11220
Kempegowda Bus Station → Deepanjalinagara (KBS-DPJN),87,BMTC,"Via Pipeline Binni Layout, 1st Cross Magadi Road",3,6519
Kempegowda Bus Station → Deepanjalinagara (KBS-DPJN),KBS-DPJN,BMTC,Via Mysore Road Bus Station,3,1930
Kempegowda Bus Station → Deepanjalinagara (KBS-NDH-DPJN),10-J,BMTC,Via Super Talkies (Cottonpet Hospital),3,6164
Kempegowda Bus Station → Depot-14 Gate (KBS-D14G),279-E,BMTC,KBS-D14G,3,8615
Kempegowda Bus Station → Depot-24 Gate (KBS-D24G),317-A,BMTC,KBS-D24G,3,5356
Kempegowda Bus Station → Depot-27 Gate (KBS-D27),355-CG,BMTC,KBS-D27,3,6981
Kempegowda Bus Station → Depot-27 Gate (KBS-D27),365-J,BMTC,Via Gottigere,3,6937
Kempegowda Bus Station → Depot-31 Gate (D31G-KBS),242-B,BMTC,"Via Okalipura, Sunkadakatte, Gollarahatti",3,11228
Kempegowda Bus Station → Depot-31 Gate (KBS-D31G),80-A,BMTC,"Via Sujatha Talkies, 1st Block Rajajinagara",3,7866
Kempegowda Bus Station → Depot-32 Suryacity (KBS-D32),356-M,BMTC,"Via Lalbagh Main Gate, Madivala, Chandapura KEB",3,11478
Kempegowda Bus Station → Depot-34 Gate (KBS-D34G),215-H,BMTC,"Via RBI Layout, Jayanagara Bus Station, Vijaya College",3,3233
Kempegowda Bus Station → Depot-34 Gate (KBS-D34G),364-G,BMTC,"Via Bilekahalli, Lalbagh Main Gate, Jayanagara 4th Block",3,4330
Kempegowda Bus Station → Depot-34 Gate (KBS-D4G),365,BMTC,"Via Lakkasandra, Gottigere, Bilekahalli",3,4285
Kempegowda Bus Station → Depot-35 Gate (KBS-D35G),242-B,BMTC,"Via Okalipura, Sunkadakatte, Gollarahatti",3,1916
Kempegowda Bus Station → Depot-38 Gate (KBS-D38G),342-F,BMTC,"Via Koramangala 1st Block, Doddakannalli, Dommasandra",3,5945
Kempegowda Bus Station → Depot-41 Gate (KBS-D41G),323-AK,BMTC,"Via HAL Main Gate, Janthagundanahalli, Varthuru, Domlur",3,10872
Kempegowda Bus Station → Depot-41 Gate (KBS-D41G),323-F,BMTC,"Via HAL Main Gate, Varthuru, Thippasandra Gate",3,5864
Kempegowda Bus Station → Depot-41 Gate (KBS-D41G),KBS-1K,BMTC,"Via Marathahalli Bridge, Varthur kodi",3,10840
Kempegowda Bus Station → Depot-41 Gate (KBS-VSD-D41G),KBS-1K,BMTC,"Via Marathahalli Bridge, Varthur kodi",3,11144
Kempegowda Bus Station → Depot-42 Gate  Arrival (KBS-D42G),342-F,BMTC,"Via Koramangala 1st Block, Doddakannalli, Dommasandra",3,12821
Kempegowda Bus Station → Depot-45 Gate (KBS-D45),288-H,BMTC,"Via Hebbala, Kodigehalli",3,12345
Kempegowda Bus Station → Depot-45 Gate (KBS-D45G),276,BMTC,"Via CPRI Quarters, BEL Circle, Malleshwara Circle",3,3781
Kempegowda Bus Station → Depot-45 Gate (KBS-VSD-D45),276 VSD,BMTC,"Via Vidhana Soudha, Mekhri Circle",3,3785
Kempegowda Bus Station → Devagere (KBS-DVGR),229-B,BMTC,Via Kengeri Bus Station,3,2471
Kempegowda Bus Station → Devalapura Circle (KBS-DVPC),305-V,BMTC,"Via Halasuru, Hope Farm",3,5523
Kempegowda Bus Station → Devanagondi (KBS-DVG),306-D,BMTC,"Via Hope Farm, Dodda Dunnasandra, Halasuru",3,4432
Kempegowda Bus Station → Devanahalli Old Bus Stand (KBS-DVH),285-M,BMTC,"Via Rajanukunte, Hebbala",3,4452
Kempegowda Bus Station → Devanahalli Old Bus Stand (KBS-DVH),298-M,BMTC,"Via Hebbala, Chikkajala, Venkatala, Hunasamaranahalli",3,1996
Kempegowda Bus Station → Devaninjayyanapalya (KBS-DJP),245-R,BMTC,"Via Sunkadakatte, Kadabagere Cross",3,8214
Kempegowda Bus Station → Devarachikkanahalli (KBS-DCH),364-B,BMTC,"Via East End Jayanagara, Lalbagh Main Gate",3,4182
Kempegowda Bus Station → Dodda Byalakere (KBS-DBLK),254,BMTC,"Via Yeshawanthapura Bus Station, 8th Mile Dasarahalli, Chikka Banavara",3,5777
Kempegowda Bus Station → Dodda Cheemanahalli (KBS-DCH),297-G,BMTC,"Via Sadahalli, Venkatala",3,2645
Kempegowda Bus Station → Dodda Gubbi (KBS-DGB),295-A,BMTC,"Via Vidhana Soudha Karnataka High Court, Lingarajapura Bridge, Bileshivale, Coles Park",3,9004
Kempegowda Bus Station → Dodda Nekkundi (KBS-DDNK),333-F,BMTC,"Via HAL Main Gate, Richmond Circle",3,11437
Kempegowda Bus Station → Dodda Thoguru (KBS-DDT),346-N,BMTC,"Via Velankani Drive, Bommanahalli, Shanthinagara Bus Station, Konappana Agarhara",3,10219
Kempegowda Bus Station → Doddaballapura Bus Stand (KBS-DBP),285-M,BMTC,"Via Rajanukunte, Hebbala",3,1994
Kempegowda Bus Station → Doddaballapura Bus Stand (KBS-DBP),293-SD,BMTC,"Via B Marenahalli, Chapradakallu, D Cross Doddaballapura, Devanahalli Old Bus Stand, Mylanahalli, Coles Park, Hennur, Bagalur",3,9435
Kempegowda Bus Station → Doddaballapura Bus Stand (KBS-DBP),V-285M,BMTC,"Via Marasandra Circle, Rajanukunte, Hebbala Bridge",3,1853
Kempegowda Bus Station → Doddaballapura Govt Hospital (KBS-DBPH),285-M,BMTC,"Via Rajanukunte, Hebbala",3,13251
Kempegowda Bus Station → Doddabele Tumakur Road (KBS-DDBL),258-H,BMTC,"Via Yeshawanthapura Bus Station, 8th Mile Dasarahalli, Nelamangala Bus Station",3,6816
Kempegowda Bus Station → Doddamaranahalli (KBS-DMH),242-J,BMTC,"Via 1st Cross Magadi Road, Sunkadakatte, Tavarekere",3,4305
Kempegowda Bus Station → Dommasandra (KBS-DMS),327-A,BMTC,"Via Varthuru, HAL Main Gate, Gunjuru, Domlur",3,6308
Kempegowda Bus Station → Dr Ambedkar Nagara (KBS-DAN),333-K,BMTC,"Via Richmond Circle, HAL Main Gate, Kundalahalli Gate",3,4683
Kempegowda Bus Station → Electronic City Wipro Main Gate (KBS-ELCW),KBS-3E,BMTC,"Via Bommanahalli, Singasandra",3,1793
Kempegowda Bus Station → Eshwara Layout (KBS-ELO),215-E,BMTC,"Via Jayanagara Bus Station, R V Dental College, Lalbagh Main Gate, Puttenahalli",3,4252
Kempegowda Bus Station → GKW Layout (KBS-GKWLO),61-F,BMTC,"Via Sujatha Talkies, Vijayanagara Garage",3,7748
Kempegowda Bus Station → Gadenahalli (KBS-GDH),299-E,BMTC,"Via Hebbala, Yelahanka Santhe Circle, Tharabanahalli, RM Guttahalli",3,9663
Kempegowda Bus Station → Ganapathi Layout (KBS-GPLY),258-C,BMTC,Via Jalahalli Cross,3,11521
Kempegowda Bus Station → Gangadharanapalya (KBS-GNDP),258-C,BMTC,Via Jalahalli Cross,3,6242
Kempegowda Bus Station → Gangenahalli (KBS-GGH),242-Q,BMTC,"Via Gollarahatti, Tavarekere, 1st Cross Magadi Road",3,4990
Kempegowda Bus Station → Gangondanahalli (KBS-GGH),263-G,BMTC,"Via Goraguntepalya, Indiranagara, 8th Mile Dasarahalli, Malleshwara Circle",3,4264
Kempegowda Bus Station → Ganigarahalli (KBS-GGH),250-D,BMTC,"Via 8th Mile Dasarahalli, Chikka Banavara, Yeshawanthapura Bus Station",3,4249
Kempegowda Bus Station → Geleyara Balaga Extension Rajajinagara (KBS-GBER),89-F,BMTC,"Via Sujatha Talkies, ESI Hospital Rajajinagara",3,9373
Kempegowda Bus Station → Geleyara Balaga Extension Rajajinagara (KBS-GLB),89-B,BMTC,Via Sujatha Talkies,3,9440
Kempegowda Bus Station → Geleyara Balaga Layout (KBS-GYBO),250-S,BMTC,"Via Goraguntepalya, 8th Mile Dasarahalli, Yeshawanthapura Bus Station",3,4511
Kempegowda Bus Station → Gidadakonenahalli (KBS-GKH),243-F,BMTC,"Via 1st Cross Magadi Road, Sunkadakatte",3,5383
